fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	coverage	leaf_size_log	prob_corte	estimulos	ganancia	iteracion_bayesiana
20221029 151241	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	123	1	1	1	0.1	50	0.5	FALSE	102191	0.277359590087726	0.633937991026323	0.735520215207362	11.8676304826367	7.89837596145944e-07	15337	13486000	16
20221029 151737	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1475	1	1	1	0.1	50	0.5	FALSE	102191	0.010505334991182	0.24546343696447	0.0709760322482919	10.101289158131	0.0173957217326287	14691	18298000	17
20221029 151849	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	195	1	1	1	0.1	50	0.5	FALSE	102191	0.192340183646219	0.458271311214857	0.150885795144666	6.17444672169455	0.0186615257756998	14745	16990000	18
20221029 152024	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	270	1	1	1	0.1	50	0.5	FALSE	102191	0.0740825504777909	0.431950149152594	0.986551490921788	5.63707213026403	0.0226854710514546	13633	19134000	19
20221029 153608	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3890	1	1	1	0.1	50	0.5	FALSE	102191	0.0112719310887318	0.264031563433038	0.134045518126114	11.8889105062809	6.76661461410282e-06	15124	17672000	20
20221029 153711	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	77	1	1	1	0.1	50	0.5	FALSE	102191	0.288535918604418	0.424599964001879	0.987497009210902	5.21611674785415	0.0183225027793728	15227	16746000	21
20221029 153814	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	66	1	1	1	0.1	50	0.5	FALSE	102191	0.143410486908442	0.440095987544389	0.99096069428876	6.55896276428136	0.0210986212586314	14761	17438000	22
20221029 153924	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	168	1	1	1	0.1	50	0.5	FALSE	102191	0.114644052519146	0.418998639205258	0.610604860180022	5.22847034209693	0.0195887657162516	15463	17474000	23
20221029 154006	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	109	1	1	1	0.1	50	0.5	FALSE	102191	0.184226944437879	0.799554083388745	0.928105297880623	5.24370758967986	0.0183184062304304	15762	16876000	24
20221029 154400	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	931	1	1	1	0.1	50	0.5	FALSE	102191	0.0189429483619073	0.429422261333402	0.996519326982535	5.51436929380908	0.0179721330159404	16002	17276000	25
20221029 154510	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	126	1	1	1	0.1	50	0.5	FALSE	102191	0.19045869177231	0.518705767153925	0.968922598360924	5.05200753314784	0.0217386698432507	14016	17888000	26
20221029 154637	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	182	1	1	1	0.1	50	0.5	FALSE	102191	0.0584087327031473	0.332466417114457	0.174793561105778	9.82932295339691	0.0137591574537233	14851	17498000	27
20221029 154755	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	261	1	1	1	0.1	50	0.5	FALSE	102191	0.073646029982057	0.214227190325427	0.0536893287241197	10.4457855106568	0.014080777892655	15632	18016000	28
20221029 155138	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	797	1	1	1	0.1	50	0.5	FALSE	102191	0.0688487022712412	0.262324171077928	0.586336374775526	10.1115406369561	3.89695065740927e-06	13638	17924000	29
20221029 155243	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	195	1	1	1	0.1	50	0.5	FALSE	102191	0.0754137918606179	0.268214411892254	0.0503735021003564	8.89042429533042	0.0185019616150282	16489	16462000	30
20221029 155427	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	394	1	1	1	0.1	50	0.5	FALSE	102191	0.0483383280968094	0.277724041838151	0.0504769431914942	10.6872093605608	0.0162150067189472	13348	19144000	31
20221029 155620	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	329	1	1	1	0.1	50	0.5	FALSE	102191	0.0867474295631117	0.471549009591716	0.958986892894382	5.65859452467361	0.0175822535981289	15186	17548000	32
20221029 155735	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	192	1	1	1	0.1	50	0.5	FALSE	102191	0.183822143759491	0.44009451836517	0.998846358609156	4.74148420884661	0.0232810143118459	13939	18442000	33
20221029 155835	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	54	1	1	1	0.1	50	0.5	FALSE	102191	0.0769754102074029	0.261837579133105	0.0608066510529164	10.9942989519503	0.0329671100676095	15794	16812000	34
20221029 155919	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	86	1	1	1	0.1	50	0.5	FALSE	102191	0.247546140337707	0.250623602335667	0.311292837603425	6.66004738632683	0.0157607523619618	16485	15110000	35
20221029 160016	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	62	1	1	1	0.1	50	0.5	FALSE	102191	0.144368548462614	0.345482512778137	0.503117737740628	7.90991143833916	0.0222235324447054	13364	18952000	36
20221029 160122	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	17	1	1	1	0.1	50	0.5	FALSE	102191	0.219522576194291	0.775353392738803	0.923170102137665	8.78575634334446	0.0193385343889012	15034	14812000	37
20221029 160233	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	124	1	1	1	0.1	50	0.5	FALSE	102191	0.183062403051939	0.493556200391473	0.662214018064644	5.53120893937722	0.0178759192391781	15341	17478000	38
20221029 160330	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	77	1	1	1	0.1	50	0.5	FALSE	102191	0.163911192024986	0.430265531345725	0.987886700048523	5.66412589464198	0.0182117647710585	15707	17306000	39
20221029 160932	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2162	1	1	1	0.1	50	0.5	FALSE	102191	0.200584518807402	0.571766040097829	0.614661588870781	1.64451092197071	0.0241723616730161	14990	14500000	40
20221029 161040	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	54	1	1	1	0.1	50	0.5	FALSE	102191	0.155363641998852	0.42013688290217	0.845917066942167	7.22341193927103	0.020860633480263	14845	18150000	41
20221029 161129	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	176	1	1	1	0.1	50	0.5	FALSE	102191	0.0862025806243764	0.693765323011717	0.337209406138654	6.68955688085966	0.0196488921647638	14399	17842000	42
20221029 161343	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	405	1	1	1	0.1	50	0.5	FALSE	102191	0.0264983647136483	0.216373976380238	0.673469735948928	9.00926143701258	0.0163554369313145	15105	17470000	43
20221029 161723	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	775	1	1	1	0.1	50	0.5	FALSE	102191	0.0524506966050831	0.201685513188597	0.304756164325995	11.4215139060942	7.64228940084322e-06	13959	18642000	44
20221029 161945	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1066	1	1	1	0.1	50	0.5	FALSE	102191	0.161488777460204	0.224324003421236	0.985875033456227	1.27698184611555	0.00507285259292465	19871	7298000	45
20221029 162324	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	779	1	1	1	0.1	50	0.5	FALSE	102191	0.0446376982464543	0.265768922028716	0.255126373884135	10.4492523279091	0.000209748867798285	15170	17100000	46
20221029 162432	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	95	1	1	1	0.1	50	0.5	FALSE	102191	0.069310354925934	0.368265032345397	0.0946775301822344	10.4479238593356	0.0170142400438076	15760	15760000	47
20221029 162908	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1596	1	1	1	0.1	50	0.5	FALSE	102191	0.0872548998872982	0.52282304766383	0.069941709292843	1.4619436847344	0.0214711371189045	14566	13348000	48
20221029 163046	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	486	1	1	1	0.1	50	0.5	FALSE	102191	0.0833472205500398	0.600897747538891	0.0595941245346912	8.9729177021184	0.0140031043811151	14104	17472000	49
20221029 163632	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1751	1	1	1	0.1	50	0.5	FALSE	102191	0.0394715995264612	0.537926291234652	0.176460083634767	5.1351675936454	0.018343828616213	16363	16874000	50
20221029 163727	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	53	1	1	1	0.1	50	0.5	FALSE	102191	0.29396312576245	0.521687265568599	0.349037291967845	6.17313853941113	0.017343840178278	14965	16230000	51
20221029 164210	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1534	1	1	1	0.1	50	0.5	FALSE	102191	0.0565101505446511	0.200493343054498	0.181651433698906	10.3777263626463	5.82666965067107e-06	15690	16780000	52
20221029 164842	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1674	1	1	1	0.1	50	0.5	FALSE	102191	0.0389287867174484	0.209275348680001	0.953720874825783	9.45262067987863	5.24209250011515e-06	13459	18682000	53
20221029 165036	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	70	1	1	1	0.1	50	0.5	FALSE	102191	0.0670123363034078	0.780422794952476	0.713093557203119	9.57858272625809	0.0185291324599568	14015	17490000	54
20221029 165134	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	619	1	1	1	0.1	50	0.5	FALSE	102191	0.135067171476162	0.728782440071646	0.332197329305974	3.24277273991215	0.0233386940758977	15405	16630000	55
20221029 165234	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	96	1	1	1	0.1	50	0.5	FALSE	102191	0.226823979182926	0.535602783731418	0.421169342904608	5.10272276980127	0.0183337609575964	15676	16648000	56
20221029 165359	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	147	1	1	1	0.1	50	0.5	FALSE	102191	0.265398357363481	0.778351544356765	0.163315308715042	10.7603785829521	2.44666377741034e-05	15507	12906000	57
20221029 170227	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2769	1	1	1	0.1	50	0.5	FALSE	102191	0.022901928244147	0.507207627748558	0.430743238430517	3.90595341147529	0.0212962371729237	15077	17846000	58
20221029 170445	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	514	1	1	1	0.1	50	0.5	FALSE	102191	0.0585266252895747	0.547592550112726	0.162255637420574	5.98929643465672	0.0181684765859569	16213	16934000	59
20221029 170717	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	311	1	1	1	0.1	50	0.5	FALSE	102191	0.141253391299639	0.52737959620906	0.167320561362489	10.7344352416724	2.50528769643298e-05	15295	15410000	60
20221029 170806	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	33	1	1	1	0.1	50	0.5	FALSE	102191	0.210738811164319	0.606502824786725	0.352644633553026	8.37600323119154	0.0175783956005682	14922	16156000	61
20221029 170839	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	122	1	1	1	0.1	50	0.5	FALSE	102191	0.241845753082363	0.689951553159487	0.170118247527373	6.02713099916768	0.0186915787748795	15167	17906000	62
20221029 171018	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	159	1	1	1	0.1	50	0.5	FALSE	102191	0.282700207803394	0.524821440744819	0.29611104323637	10.6157978729648	1.19678607399971e-06	15637	14086000	63
20221029 171216	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	201	1	1	1	0.1	50	0.5	FALSE	102191	0.213488586682912	0.366670465878258	0.902718402850803	10.9097086681046	1.0987922622628e-06	15918	13284000	64
20221029 171343	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	206	1	1	1	0.1	50	0.5	FALSE	102191	0.0742043340299382	0.403709995810574	0.861557900855664	6.04447028603658	0.0186617668320988	15420	17400000	65
20221029 171448	1223	368034	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	147	1	1	1	0.1	50	0.5	FALSE	102191	0.0662689850826445	0.753383861502446	0.854457472188282	6.71515588758537	0.0190216760727316	15248	17504000	66
