fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	coverage	leaf_size_log	prob_corte	estimulos	ganancia	iteracion_bayesiana
20221026 153911	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	42	1	1	1	0.1	50	0.5	FALSE	102191	0.218345363892304	0.416750906393069	0.988845516275172	6.95744465536777	0.0241091730659231	13567	16626000	19
20221026 154511	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1324	1	1	1	0.1	50	0.5	FALSE	102191	0.0100615926178939	0.411418443356059	0.959818554090344	5.40250393116525	0.0243959459580209	12907	19546000	20
20221026 154945	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	858	1	1	1	0.1	50	0.5	FALSE	102191	0.0100197539597789	0.40702023010503	0.456582267165842	6.37293810682162	0.0282752041388857	12739	19562000	21
20221026 155021	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	42	1	1	1	0.1	50	0.5	FALSE	102191	0.262761132220204	0.786398900523794	0.99916723689384	4.70258767442301	0.0216175346155836	14362	18396000	22
20221026 155059	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	37	1	1	1	0.1	50	0.5	FALSE	102191	0.210197528729495	0.200054452635407	0.116644836327786	8.65511989639158	0.0464935455401314	16197	16726000	23
20221026 155256	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	263	1	1	1	0.1	50	0.5	FALSE	102191	0.137998870911471	0.269943764456636	0.996779280031572	10.8324209177386	9.98867421395191e-06	13992	18496000	24
20221026 155413	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	225	1	1	1	0.1	50	0.5	FALSE	102191	0.238188132079892	0.266788312488606	0.07585868664428	11.9914006272933	3.70870859973271e-06	11217	18766000	25
20221026 155909	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	718	1	1	1	0.1	50	0.5	FALSE	102191	0.0100301536478337	0.393598677040046	0.662958797669161	8.37707969610368	0.0225179855217125	14729	18542000	26
20221026 160128	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	359	1	1	1	0.1	50	0.5	FALSE	102191	0.0236305637850061	0.414395324217156	0.752205694157369	6.35042292115603	0.0230169678988704	14526	18228000	27
20221026 160510	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	440	1	1	1	0.1	50	0.5	FALSE	102191	0.0676947360667927	0.262126975095232	0.983012349376832	11.9975104220489	1.87471033834344e-05	14079	18402000	28
20221026 161135	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1670	1	1	1	0.1	50	0.5	FALSE	102191	0.0100153332451758	0.403537825810324	0.999431124642164	5.33459740375682	0.0212229663529955	13921	19038000	29
20221026 161319	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1525	1	1	1	0.1	50	0.5	FALSE	102191	0.251040879071657	0.776745564397798	0.317527200080291	1.42326313272162	0.0091449282314349	16997	11766000	30
20221026 161742	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	953	1	1	1	0.1	50	0.5	FALSE	102191	0.0102561495087087	0.457422187173987	0.412286659056614	5.60672981227285	0.0245890152407678	13676	18968000	31
20221026 162230	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1467	1	1	1	0.1	50	0.5	FALSE	102191	0.0101205812809144	0.204323537274048	0.481102164841121	7.51084491049967	0.0198519970313873	15658	17724000	32
20221026 162705	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	699	1	1	1	0.1	50	0.5	FALSE	102191	0.0100378731635751	0.339431906206197	0.971441680639973	8.07018896394032	0.0314838337925384	13637	18806000	33
20221026 163044	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	620	1	1	1	0.1	50	0.5	FALSE	102191	0.010846231083552	0.402286732197026	0.455995688783558	7.47370953560676	0.0254901680353351	15225	17630000	34
20221026 163217	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	266	1	1	1	0.1	50	0.5	FALSE	102191	0.0529244358550153	0.392565470124262	0.829117369200544	5.47079864873999	0.0207417726958606	14492	17816000	35
20221026 163652	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1024	1	1	1	0.1	50	0.5	FALSE	102191	0.0102656405687335	0.415895555774303	0.483302521986034	5.33893254866946	0.0263735886580338	12987	19946000	36
20221026 164206	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	643	1	1	1	0.1	50	0.5	FALSE	102191	0.0103412863064653	0.410436561159443	0.999793293061435	8.76078924151463	0.023115053808464	14344	18592000	37
20221026 164640	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1005	1	1	1	0.1	50	0.5	FALSE	102191	0.0100871563271984	0.421700188064504	0.586738349207281	5.6977340072767	0.0227074960043931	14496	18288000	38
20221026 165041	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3205	1	1	1	0.1	50	0.5	FALSE	102191	0.0100940115651741	0.785222343324157	0.0855698635947986	5.40049462565314	0.0232677730743983	14817	17646000	39
20221026 165502	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1463	1	1	1	0.1	50	0.5	FALSE	102191	0.010147269568182	0.214937611562288	0.514082888136675	5.41754880427653	0.024499393762667	15843	17034000	40
20221026 170008	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1091	1	1	1	0.1	50	0.5	FALSE	102191	0.0101723170610421	0.512418206461745	0.649431992184084	5.40071456191193	0.0249087075005861	12761	19758000	41
20221026 170349	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	688	1	1	1	0.1	50	0.5	FALSE	102191	0.0100052943782632	0.324825385054472	0.996701467160535	6.92545320027768	0.0352343231550932	14025	19230000	42
20221026 170857	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1804	1	1	1	0.1	50	0.5	FALSE	102191	0.0339035937836183	0.450074501099373	0.0565634371942988	5.09949548124809	0.0246219937201598	15372	15656000	43
20221026 171200	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1260	1	1	1	0.1	50	0.5	FALSE	102191	0.0102624939142603	0.6521503806616	0.50403060700527	5.12357976408536	0.0200479219446735	14918	18004000	44
20221026 171331	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	219	1	1	1	0.1	50	0.5	FALSE	102191	0.0635473532071004	0.571129359832418	0.681077864613412	4.83359486794185	0.0231977951995219	13902	18836000	45
20221026 171427	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	89	1	1	1	0.1	50	0.5	FALSE	102191	0.213655916728271	0.217371110059415	0.357505655501505	10.9353687349036	0.00047534427322101	15822	15716000	46
20221026 172105	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1667	1	1	1	0.1	50	0.5	FALSE	102191	0.0101179729426656	0.450200618908989	0.739880637598262	5.16609755116841	0.0190661856963178	15175	17570000	47
20221026 172201	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	196	1	1	1	0.1	50	0.5	FALSE	102191	0.0766203981464158	0.619937391850405	0.790099802543672	5.23548499093781	0.0226399242665886	13487	18946000	48
20221026 172727	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1079	1	1	1	0.1	50	0.5	FALSE	102191	0.0102171795930116	0.542139106839444	0.460340956670061	6.62045134707051	0.0178978821471746	14881	17678000	49
20221026 172847	1223	138432	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	216	1	1	1	0.1	50	0.5	FALSE	102191	0.0831526538643683	0.42008984171497	0.228109007477501	5.35812013909174	0.022461729301022	14906	17868000	50
