fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	coverage	leaf_size_log	prob_corte	estimulos	ganancia	iteracion_bayesiana
20221030 020503	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	25	1	1	1	0.1	50	0.5	FALSE	102191	0.27236765972586	0.423337396900752	0.244837281874788	8.21271275257459	0.0209107612204996	13583	17954000	11
20221030 021818	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	540	1	1	1	0.1	50	0.5	FALSE	102191	0.0953793827665504	0.30230993864534	0.447766462220898	11.6256869507779	1.20500258455608e-06	15398	18244000	12
20221030 022330	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	304	1	1	1	0.1	50	0.5	FALSE	102191	0.2513432156817	0.782660061743809	0.966655667748273	11.0235236894951	2.65582160565959e-07	15325	13830000	13
20221030 023216	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	702	1	1	1	0.1	50	0.5	FALSE	102191	0.0223054041166324	0.272687161760405	0.850569240064942	6.96443461708259	0.0224836487776953	14424	18832000	14
20221030 023827	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	665	1	1	1	0.1	50	0.5	FALSE	102191	0.294521129394852	0.377462177860434	0.695754009914526	1.20477677491726	0.00751562190519758	18815	8370000	15
20221030 023950	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	45	1	1	1	0.1	50	0.5	FALSE	102191	0.143922285032313	0.670940647265525	0.215964471914049	7.50127354961296	0.0200687658051021	14322	19196000	16
20221030 024821	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2455	1	1	1	0.1	50	0.5	FALSE	102191	0.0190440121502626	0.73302030118413	0.0501504068618763	7.0912334747312	0.02088956680768	15247	17666000	17
20221030 025729	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	990	1	1	1	0.1	50	0.5	FALSE	102191	0.0584856134077154	0.365849106177143	0.0502914523538117	8.33878042453602	0.0189667635079674	14890	17740000	18
20221030 025943	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	501	1	1	1	0.1	50	0.5	FALSE	102191	0.139174643127518	0.739853174917804	0.0506103426783539	6.55660722985091	0.0228499706040985	15207	17346000	19
20221030 031303	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	705	1	1	1	0.1	50	0.5	FALSE	102191	0.0100887320921834	0.337163357344431	0.623154528325904	9.75754784242776	0.0136297513232135	17898	15404000	20
20221030 031558	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	199	1	1	1	0.1	50	0.5	FALSE	102191	0.203650200936658	0.298909059921141	0.0585002562639019	7.08950642543052	0.0208455292137936	15555	17690000	21
20221030 042426	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3433	1	1	1	0.1	50	0.5	FALSE	102191	0.0112769129482972	0.47706470537892	0.265080654440867	11.0233034761945	1.25150052194799e-05	14370	19260000	22
20221030 043402	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	424	1	1	1	0.1	50	0.5	FALSE	102191	0.0886494983443632	0.437284071848125	0.54700115845651	11.8980227456099	1.81093141035036e-06	15139	17082000	23
20221030 045005	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1202	1	1	1	0.1	50	0.5	FALSE	102191	0.0109312057901568	0.489478233345549	0.0514429341562524	10.1746280536774	0.0167638287758159	15622	17076000	24
20221030 050410	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	376	1	1	1	0.1	50	0.5	FALSE	102191	0.0141841407719513	0.499054065452373	0.648988996302959	10.8993652562445	0.0152676283879625	14611	18298000	25
20221030 052740	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1966	1	1	1	0.1	50	0.5	FALSE	102191	0.0133734450771488	0.53050951904137	0.215166868118196	7.45155757739779	0.0211491621874358	14265	19390000	26
20221030 053227	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	244	1	1	1	0.1	50	0.5	FALSE	102191	0.0847814179290923	0.473556402769935	0.289667871318829	7.5055849757144	0.0200412852240681	14366	18868000	27
20221030 053520	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	177	1	1	1	0.1	50	0.5	FALSE	102191	0.077690210062239	0.606083891337656	0.23263752035961	7.14593327841993	0.0243356835906712	13197	20006000	28
20221030 054946	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2248	1	1	1	0.1	50	0.5	FALSE	102191	0.0100475555812471	0.642393551297803	0.358850213135006	6.90066463249504	0.0173002741814138	16451	17338000	29
20221030 055531	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	425	1	1	1	0.1	50	0.5	FALSE	102191	0.117357622408258	0.584733644528923	0.107571024396475	7.31570781389873	0.0226273711980387	13750	18740000	30
20221030 062606	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2247	1	1	1	0.1	50	0.5	FALSE	102191	0.0107787418863782	0.333173467408802	0.231010932481427	11.4648107254111	0.000187375415696776	16085	17430000	31
20221030 063104	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	771	1	1	1	0.1	50	0.5	FALSE	102191	0.0618388350509373	0.612840269642978	0.200215873090664	6.58442672270087	0.0190955727577614	15837	17446000	32
20221030 063336	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	182	1	1	1	0.1	50	0.5	FALSE	102191	0.0695507373609076	0.661597030196333	0.30657998666992	7.56769821834331	0.0186906654039288	15817	17966000	33
20221030 063601	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	29	1	1	1	0.1	50	0.5	FALSE	102191	0.294795503478582	0.567983730601627	0.235566483364473	7.16910866667448	0.0181197746433076	15497	16606000	34
20221030 064325	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	635	1	1	1	0.1	50	0.5	FALSE	102191	0.0356787344026382	0.3585425601862	0.229651499761391	7.12759130700906	0.0219066710934688	14481	18398000	35
20221030 064605	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	119	1	1	1	0.1	50	0.5	FALSE	102191	0.0824401694669681	0.228872795529878	0.587627583115366	7.00575976544016	0.0217848048367766	15794	18332000	36
20221030 064832	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	129	1	1	1	0.1	50	0.5	FALSE	102191	0.1607399907967	0.250712365417346	0.238647767251663	7.90692181521638	0.0220778660402917	15246	17268000	37
20221030 070108	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	776	1	1	1	0.1	50	0.5	FALSE	102191	0.062101343335242	0.435441452166508	0.405250014308906	10.8411257329537	1.65847977799342e-06	15635	17130000	38
20221030 070701	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	277	1	1	1	0.1	50	0.5	FALSE	102191	0.0535041104522784	0.525008145429945	0.616379830104464	7.14758837351621	0.0193606836466777	14694	19092000	39
20221030 070825	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	39	1	1	1	0.1	50	0.5	FALSE	102191	0.164417913174596	0.683953602499037	0.264714526323317	7.12904048692099	0.0202748604365393	14328	17824000	40
20221030 072559	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1557	1	1	1	0.1	50	0.5	FALSE	102191	0.0108369125321949	0.591841052241362	0.241488060281747	7.16363384579161	0.0223848365459982	14292	18776000	41
20221030 074214	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1179	1	1	1	0.1	50	0.5	FALSE	102191	0.0100001256852619	0.384635060779134	0.997539674044794	7.40106653521721	0.0194401232726698	15371	18138000	42
20221030 075334	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1585	1	1	1	0.1	50	0.5	FALSE	102191	0.0103525566075875	0.646727470466629	0.0503897422189006	11.1484753215365	0.0087660609471226	16621	15958000	43
20221030 075848	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	346	1	1	1	0.1	50	0.5	FALSE	102191	0.0754799865811441	0.556739216524197	0.0706031290006515	7.13261534566496	0.021823620538965	14737	17646000	44
20221030 080236	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	163	1	1	1	0.1	50	0.5	FALSE	102191	0.0907939395468774	0.583760583780309	0.213378762547423	7.43061625453251	0.0208321113402538	15180	18360000	45
20221030 080544	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	616	1	1	1	0.1	50	0.5	FALSE	102191	0.15779270144817	0.617489628254273	0.0723115106407062	7.28530696166302	0.0176915928145578	15732	15896000	46
20221030 080758	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	195	1	1	1	0.1	50	0.5	FALSE	102191	0.0798093973124761	0.798948237338408	0.250816005519603	7.21256562903884	0.0199481959297838	15248	17744000	47
20221030 081140	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	383	1	1	1	0.1	50	0.5	FALSE	102191	0.0497142793099944	0.662514998952109	0.229169944526185	8.52044212901433	0.0120083554208166	16034	16572000	48
20221030 081855	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	385	1	1	1	0.1	50	0.5	FALSE	102191	0.0351983953955261	0.495800226569592	0.814699364218744	7.21079420851142	0.0201048969862872	14696	18768000	49
20221030 082421	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	516	1	1	1	0.1	50	0.5	FALSE	102191	0.0762670679786736	0.284325991674356	0.239370462327159	7.26511021549764	0.0169664627439412	15174	18132000	50
20221030 082814	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	126	1	1	1	0.1	50	0.5	FALSE	102191	0.0782411225979061	0.56991327189411	0.453516872815398	6.89148873325827	0.0221827627740742	14493	18854000	51
20221030 083026	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	153	1	1	1	0.1	50	0.5	FALSE	102191	0.127580263432048	0.669604348962852	0.237308215338411	8.62038145051975	0.0110731407841516	15193	17214000	52
20221030 083409	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	165	1	1	1	0.1	50	0.5	FALSE	102191	0.0519213763643204	0.315821878280995	0.729366172161473	7.09111592079158	0.0204548534584153	16537	16366000	53
20221030 084154	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	412	1	1	1	0.1	50	0.5	FALSE	102191	0.030954938216533	0.537440654099552	0.59509634212356	7.28186079685317	0.0201952482317822	14684	18872000	54
20221030 085350	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	701	1	1	1	0.1	50	0.5	FALSE	102191	0.0198472655611578	0.539612934058643	0.852536801278911	7.35331037565086	0.0202035017461353	13929	19582000	55
20221030 090139	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	352	1	1	1	0.1	50	0.5	FALSE	102191	0.0215845578719031	0.504608344195864	0.273097973346451	9.23011668068731	0.0140500087001796	17940	15560000	56
20221030 090432	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	134	1	1	1	0.1	50	0.5	FALSE	102191	0.0827959886643011	0.612224004068021	0.860338898864074	7.08753240445425	0.0212127021378258	14666	18428000	57
20221030 090706	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	154	1	1	1	0.1	50	0.5	FALSE	102191	0.247546140337707	0.250623602335667	0.311292837603425	6.66004738632683	0.0184051452983475	15149	15702000	58
20221030 090938	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	57	1	1	1	0.1	50	0.5	FALSE	102191	0.144368548462614	0.345482512778137	0.503117737740628	7.90991143833916	0.0208729652494195	14452	18056000	59
20221030 091202	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	30	1	1	1	0.1	50	0.5	FALSE	102191	0.219522576194291	0.775353392738803	0.923170102137665	8.78575634334446	0.0161712047485083	15809	15182000	60
20221030 091518	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	120	1	1	1	0.1	50	0.5	FALSE	102191	0.183062403051939	0.493556200391473	0.662214018064644	5.53120893937722	0.0195002065356649	16332	15976000	61
20221030 093352	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2141	1	1	1	0.1	50	0.5	FALSE	102191	0.200584518807402	0.571766040097829	0.614661588870781	1.64451092197071	0.0180517727333336	17618	11244000	62
20221030 093542	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	102	1	1	1	0.1	50	0.5	FALSE	102191	0.119260687453563	0.623179300363574	0.284145655620282	7.13305609644014	0.0209876090849688	14605	18550000	63
20221030 093757	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	455	1	1	1	0.1	50	0.5	FALSE	102191	0.121206135526489	0.702944079350667	0.0642624921403822	7.49489853422838	0.0193926835811853	16456	16048000	64
20221030 094102	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	89	1	1	1	0.1	50	0.5	FALSE	102191	0.155363641998852	0.42013688290217	0.845917066942167	7.22341193927103	0.0165964031594867	16301	15638000	65
20221030 094323	1223	483418	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	224	1	1	1	0.1	50	0.5	FALSE	102191	0.0862025806243764	0.693765323011717	0.337209406138654	6.68955688085966	0.0199941967884381	15018	17964000	66
